predatorVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
0.823042,1.688589,11.90337,4.932136,174.1978,108,12/02/2020 10:01
0.823042,9.335821,12.94894,4.932136,138.4959,108,12/02/2020 10:01
0.823042,11.37052,13.5358,4.932136,352.2605,108,12/02/2020 10:01
0.823042,6.559452,17.87908,4.932136,44.16359,108,12/02/2020 10:01
0.823042,-0.4875939,17.59792,4.932136,373.2069,108,12/02/2020 10:01
0.823042,2.152898,22.35047,4.932136,162.4193,108,12/02/2020 10:01
0.823042,-0.0699862,18.16962,4.932136,135.0191,108,12/02/2020 10:01
0.823042,-3.610581,21.65648,4.932136,325.5983,108,12/02/2020 10:01
0.823042,3.124256,14.69003,4.932136,186.8578,108,12/02/2020 10:01
0.823042,9.9638,19.0984,4.932136,63.28326,108,12/02/2020 10:01
0.823042,7.969136,18.86906,4.932136,87.62332,108,12/02/2020 10:01
0.823042,10.83757,27.93731,4.932136,62.84012,108,12/02/2020 10:01
0.823042,8.796294,30.64393,4.932136,355.9493,108,12/02/2020 10:01
0.823042,6.822782,34.78439,4.932136,326.5015,108,12/02/2020 10:01
0.823042,-0.4569161,32.21711,4.932136,250.913,108,12/02/2020 10:01
0.823042,-0.09120478,30.2626,4.932136,249.7508,108,12/02/2020 10:01
0.823042,-6.332331,23.98526,4.932136,248.9329,108,12/02/2020 10:01
7.556672,-6.586492,12.14335,2.614734,368.8483,108,12/02/2020 10:01
7.556672,-9.211792,2.418198,2.614734,202.5139,108,12/02/2020 10:01
1.30E-08,-9.963741,0.9670124,2.614734,105.9174,110,12/02/2020 10:01
1.30E-08,-12.94638,2.733188,2.614734,337.1072,110,12/02/2020 10:01
0.8598553,-11.31359,4.278133,2.614734,108.2553,111,12/02/2020 10:01
0.8598553,-4.778497,8.800611,2.614734,372.1783,111,12/02/2020 10:01
0.8598553,-3.457176,3.663702,2.614734,268.2198,111,12/02/2020 10:01
0.8598553,-6.452793,4.050734,2.614734,276.6503,111,12/02/2020 10:01
0.8598553,-6.866197,5.146747,2.614734,118.4461,111,12/02/2020 10:01
0.8598553,-5.727009,9.207462,2.614734,302.3918,111,12/02/2020 10:01
0.8598553,-9.568741,16.90104,2.614734,61.97239,111,12/02/2020 10:01
0.8598553,-10.80832,25.49231,2.614734,349.3795,111,12/02/2020 10:01
0.8598553,-10.25844,31.83492,2.614734,122.455,111,12/02/2020 10:01
10.70593,-0.2033265,37.97084,9.080033,328.21,111,12/02/2020 10:01
9.355914,-1.236837,37.91045,4.269337,268.1509,111,12/02/2020 10:01
9.355914,-13.40878,33.03535,4.269337,245.114,111,12/02/2020 10:01
3.777185,-13.3654,31.12374,4.269337,215.3271,112,12/02/2020 10:01
3.777185,-22.01649,25.49705,4.269337,310.8394,112,12/02/2020 10:01
3.777185,-24.94143,24.73377,4.269337,114.1631,112,12/02/2020 10:01
7.752904,-19.25442,14.27367,7.243263,180.4133,112,12/02/2020 10:01
7.752904,-15.20931,10.40689,7.243263,39.25805,112,12/02/2020 10:02
4.499198,-5.773676,1.261751,7.243263,381.5194,112,12/02/2020 10:02
4.499198,-8.61789,2.445385,7.243263,375.8306,112,12/02/2020 10:02
4.499198,-7.645433,-3.997915,7.243263,394.5602,112,12/02/2020 10:02
12.83334,-6.921596,1.586838,7.722316,75.44055,113,12/02/2020 10:02
12.83334,1.084565,13.60117,7.722316,273.3518,113,12/02/2020 10:02
12.83334,7.218924,21.25687,7.722316,83.18858,113,12/02/2020 10:02
12.83334,7.604725,32.64661,7.722316,247.6105,113,12/02/2020 10:02
12.83334,5.207379,42.3111,7.722316,297.1735,113,12/02/2020 10:02
12.83334,10.69379,46.99259,7.722316,310.7112,113,12/02/2020 10:02
12.83334,16.19339,51.79313,7.722316,201.3121,113,12/02/2020 10:02
12.83334,19.39397,53.89378,7.722316,217.7245,113,12/02/2020 10:02
12.83334,25.33662,62.4479,7.722316,372.7242,113,12/02/2020 10:02
9.486986,29.49574,52.55803,6.74732,305.2723,113,12/02/2020 10:02
9.486986,30.88777,41.00143,6.74732,289.6463,114,12/02/2020 10:02
3.871028,28.88133,33.57712,6.74732,292.2621,114,12/02/2020 10:02
3.871028,22.71913,26.05408,6.74732,244.3333,114,12/02/2020 10:02
3.871028,19.85083,28.85507,6.74732,334.9302,114,12/02/2020 10:02
16.35319,14.868,18.26847,8.652802,335.0692,114,12/02/2020 10:02
16.35319,3.491517,8.21777,8.652802,374.4218,114,12/02/2020 10:02
16.35319,-7.406679,-5.457205,8.652802,150.1192,114,12/02/2020 10:02
16.35319,-15.742,-13.64831,8.652802,258.2328,114,12/02/2020 10:02
16.35319,-22.95277,-23.04258,8.652802,362.6628,114,12/02/2020 10:02
16.35319,-31.31207,-28.05115,8.652802,80.44357,114,12/02/2020 10:02
9.54E-07,-31.05064,-25.23172,8.652802,54.85859,115,12/02/2020 10:02
9.54E-07,-28.69743,-21.12454,8.652802,282.4759,115,12/02/2020 10:02
9.54E-07,-36.65779,-17.19541,8.652802,43.69547,115,12/02/2020 10:02
9.54E-07,-32.70081,-8.640608,10.56056,48.95736,115,12/02/2020 10:02
3.30E-07,-30.08858,-3.361231,5.667602,100.4177,116,12/02/2020 10:02
3.30E-07,-32.78848,-1.600565,7.005903,46.18914,116,12/02/2020 10:02
3.30E-07,-25.64518,1.170517,7.005903,83.35541,117,12/02/2020 10:02
3.30E-07,-22.20389,0.5897579,7.005903,172.8241,118,12/02/2020 10:02
3.30E-07,-13.58468,3.576818,7.005903,97.60898,118,12/02/2020 10:02
3.30E-07,-11.8619,10.52431,7.005903,69.92927,118,12/02/2020 10:02
3.30E-07,-7.758985,6.237483,7.005903,100.5635,118,12/02/2020 10:02
3.30E-07,-1.176203,10.04655,7.005903,396.0737,118,12/02/2020 10:02
3.30E-07,-3.491656,11.68628,7.005903,87.69807,118,12/02/2020 10:02
3.30E-07,4.279061,9.102923,7.005903,147.9419,118,12/02/2020 10:02
3.30E-07,-3.483314,10.23234,7.005903,381.2002,118,12/02/2020 10:02
3.30E-07,-8.722334,18.0171,7.005903,335.1364,118,12/02/2020 10:02
9.857913,-1.950316,12.01404,8.929911,171.7346,118,12/02/2020 10:02
9.857913,5.579924,14.67251,8.929911,388.936,118,12/02/2020 10:02
9.857913,16.9746,12.73365,8.929911,167.1828,118,12/02/2020 10:02
11.98155,28.66936,20.49818,10.89516,41.77631,118,12/02/2020 10:02
11.05503,32.36189,29.93255,10.51591,297.5465,118,12/02/2020 10:02
14.52956,18.42904,36.21668,3.679669,305.5823,118,12/02/2020 10:02
0,12.84937,33.14613,3.679669,157.6081,119,12/02/2020 10:02
0,8.101229,34.28634,3.679669,268.583,119,12/02/2020 10:02
0,2.987833,26.07663,3.679669,241.6164,119,12/02/2020 10:02
0,0.09748372,24.4771,3.679669,224.7456,119,12/02/2020 10:02
0,1.360842,21.07325,3.679669,342.0924,119,12/02/2020 10:02
18.88577,1.763191,8.001613,4.240052,163.1303,119,12/02/2020 10:02
28.61047,10.92377,-16.11659,7.358902,53.30743,119,12/02/2020 10:02
5.412668,11.53717,-25.28257,4.655254,367.7987,119,12/02/2020 10:02
13.77624,3.82051,-7.831617,3.402835,100.8722,119,12/02/2020 10:02
19.11572,2.998655,13.11479,6.648856,50.04311,119,12/02/2020 10:02
19.11572,-0.9947621,37.40653,6.648856,107.2013,119,12/02/2020 10:02
19.11572,2.019903,50.13728,6.648856,152.9286,119,12/02/2020 10:02
19.11572,0.4005224,64.73773,6.648856,140.8182,119,12/02/2020 10:02
8.658541,-0.1588917,63.60795,6.648856,209.7913,119,12/02/2020 10:02
8.658541,-3.607756,59.59029,6.648856,131.4672,119,12/02/2020 10:03
8.658541,-6.145365,54.63919,6.648856,218.0837,119,12/02/2020 10:03
8.658541,-14.74821,52.32118,6.648856,148.4035,119,12/02/2020 10:03
8.658541,-27.96787,48.82635,6.648856,208.8942,119,12/02/2020 10:03
8.658541,-29.42634,44.69304,6.648856,164.0025,119,12/02/2020 10:03
8.658542,-29.29818,41.51233,6.648856,172.724,120,12/02/2020 10:03
8.658541,-26.11831,41.82605,6.648856,86.34626,120,12/02/2020 10:03
8.658541,-27.51274,41.8906,6.648856,171.8386,120,12/02/2020 10:03
8.658537,-24.39024,41.51768,6.648856,161.562,121,12/02/2020 10:03
8.658537,-24.53345,41.35219,6.648856,236.2858,122,12/02/2020 10:03
8.658537,-31.68052,44.38231,6.648856,159.0916,122,12/02/2020 10:03
8.658537,-30.99992,43.62611,6.648856,112.8566,122,12/02/2020 10:03
8.658537,-30.5617,43.84877,6.648856,158.9049,122,12/02/2020 10:03
8.658537,-32.93044,47.79063,6.648856,144.5663,122,12/02/2020 10:03
8.658537,-37.12455,44.05671,6.648856,146.4882,122,12/02/2020 10:03
8.658538,-38.17689,42.87189,6.648856,113.7075,122,12/02/2020 10:03
8.658538,-43.42376,47.22955,6.648856,219.1679,122,12/02/2020 10:03
8.658538,-44.33578,46.86351,6.648856,131.1504,122,12/02/2020 10:03
8.658538,-48.1445,40.93574,6.648856,192.909,122,12/02/2020 10:03
0,-43.14906,35.79895,6.648856,200.6619,123,12/02/2020 10:03
0,-35.16658,30.45166,6.648856,125.7359,123,12/02/2020 10:03
0,-26.24014,26.80614,6.648856,170.092,123,12/02/2020 10:03
0,-24.76579,32.44322,6.648856,215.2393,123,12/02/2020 10:03
0,-23.64321,23.37994,6.648856,180.7003,123,12/02/2020 10:03
0,-24.27204,16.82353,6.648856,338.6837,123,12/02/2020 10:03
8.38E-07,-19.44769,14.22009,6.648856,167.2661,123,12/02/2020 10:03
0.6603894,-15.03872,16.42209,6.648856,121.7588,123,12/02/2020 10:03
0.6603894,-15.04212,11.06526,6.648856,130.0187,123,12/02/2020 10:03
0.6603894,-13.76143,11.52692,6.648856,51.63749,123,12/02/2020 10:03
0.6603894,-8.226824,6.327305,6.648856,227.6166,123,12/02/2020 10:03
0.6603894,-3.350317,6.142693,6.648856,127.1722,123,12/02/2020 10:03
0.6603894,-0.05574109,11.40848,6.648856,276.6987,123,12/02/2020 10:03
0.7467217,0.9270109,9.759219,6.648856,46.76026,123,12/02/2020 10:03
0.8549637,1.9627,11.85623,6.648856,112.0983,123,12/02/2020 10:03
0.8549637,5.676707,15.54011,6.648856,342.6851,123,12/02/2020 10:03
9.023112,13.3115,17.90273,7.705696,83.94589,123,12/02/2020 10:03
15.48686,15.03333,34.56224,4.5085,254.7813,123,12/02/2020 10:03
0.369873,12.04537,31.30209,4.5085,199.3434,124,12/02/2020 10:03
13.76253,11.71533,21.49515,9.499421,112.3115,124,12/02/2020 10:03
21.255,28.14394,7.05819,4.544461,354.6471,124,12/02/2020 10:03
17.51888,36.56987,5.262179,4.544461,361.2621,124,12/02/2020 10:03
17.51888,44.78962,2.18627,4.544461,351.1235,124,12/02/2020 10:03
9.54E-07,43.9254,-2.120842,4.544461,285.6528,125,12/02/2020 10:03
9.653583,35.00756,-7.921886,7.124855,309.8893,125,12/02/2020 10:03
9.653583,22.50856,-10.45779,7.124855,331.3295,125,12/02/2020 10:03
9.653583,12.8594,-10.94094,7.124855,291.5354,125,12/02/2020 10:03
9.653583,4.211784,-13.83297,7.124855,344.1924,125,12/02/2020 10:03
5.989147,-1.467616,-11.74306,7.124855,349.3472,125,12/02/2020 10:03
8.424177,-9.093692,-10.07863,10.21541,325.8657,125,12/02/2020 10:03
8.424177,-14.93879,-9.125275,10.21541,383.8319,125,12/02/2020 10:03
8.424177,-28.5985,-8.259125,10.21541,264.3026,125,12/02/2020 10:03
8.424177,-36.09861,-7.621288,10.21541,69.86774,125,12/02/2020 10:03
8.424177,-35.6533,-5.432148,10.21541,115.9527,125,12/02/2020 10:03
8.424177,-36.44385,-1.581429,10.21541,77.80479,125,12/02/2020 10:03
8.424177,-36.36286,1.514874,10.21541,150.7058,125,12/02/2020 10:03
8.424177,-35.67638,-1.129412,10.21541,84.34994,125,12/02/2020 10:03
8.424177,-38.98444,1.513252,10.21541,144.9625,125,12/02/2020 10:03
13.67039,-33.34442,-8.127556,3.311196,188.7874,125,12/02/2020 10:03
13.67039,-19.31012,-15.74362,3.311196,377.2371,125,12/02/2020 10:03
13.67039,-11.36027,-17.55706,3.311196,53.12241,125,12/02/2020 10:04
13.67039,-4.113472,-21.38823,3.311196,50.02959,125,12/02/2020 10:04
13.67039,2.199739,-23.14912,3.311196,372.1797,125,12/02/2020 10:04
13.67039,8.627172,-25.01296,3.311196,53.14835,125,12/02/2020 10:04
13.67039,17.8231,-28.18226,3.311196,87.79407,125,12/02/2020 10:04
0,19.12062,-24.36233,3.311196,54.10129,126,12/02/2020 10:04
0,19.37077,-14.96714,3.311196,55.41393,126,12/02/2020 10:04
0,19.73101,-5.215244,3.311196,387.4982,126,12/02/2020 10:04
0,16.37514,-4.218029,3.311196,55.78022,128,12/02/2020 10:04
7.33E-08,9.991912,-3.959623,3.311196,372.7802,129,12/02/2020 10:04
5.53E-08,5.751281,2.900171,3.311196,47.58027,129,12/02/2020 10:04
5.53E-08,5.50833,7.450438,3.311196,206.0748,129,12/02/2020 10:04
5.53E-08,6.637637,0.8765335,3.311196,265.9485,129,12/02/2020 10:04
5.53E-08,7.861459,6.208581,3.311196,133.5828,129,12/02/2020 10:04
5.53E-08,2.897996,2.763767,3.311196,271.5058,129,12/02/2020 10:04
5.53E-08,10.17493,5.280088,3.311196,396.8134,129,12/02/2020 10:04
5.53E-08,2.429031,9.760346,3.311196,314.9944,129,12/02/2020 10:04
5.53E-08,-7.09601,11.10771,3.311196,284.1796,129,12/02/2020 10:04
5.53E-08,-5.245633,6.330536,3.311196,251.1469,129,12/02/2020 10:04
5.53E-08,-4.804222,8.6637,3.311196,394.399,129,12/02/2020 10:04
5.53E-08,-4.744806,10.6528,3.311196,165.1002,129,12/02/2020 10:04
5.53E-08,-2.193571,12.56922,3.311196,102.6258,129,12/02/2020 10:04
5.53E-08,-3.993279,18.72864,3.311196,339.8748,129,12/02/2020 10:04
5.53E-08,-2.242764,16.11303,3.311196,195.2018,129,12/02/2020 10:04
5.53E-08,3.557841,8.510415,3.311196,128.1058,129,12/02/2020 10:04
5.53E-08,1.558258,6.415887,3.311196,241.7457,129,12/02/2020 10:04
5.53E-08,-6.627206,9.533232,3.311196,287.9872,129,12/02/2020 10:04
9.765388,-4.51564,8.524697,6.96567,179.3427,129,12/02/2020 10:04
6.925498,-6.404611,1.53834,6.96567,364.313,129,12/02/2020 10:04
6.925498,-2.24651,2.021217,6.96567,119.7028,129,12/02/2020 10:04
19.2567,10.12377,3.574278,5.790363,65.4091,129,12/02/2020 10:04
26.63922,23.00904,25.95765,3.266835,308.933,129,12/02/2020 10:04
25.00349,40.96996,44.48962,3.266835,315.5907,129,12/02/2020 10:04
0,46.70848,54.74894,3.266835,273.5486,130,12/02/2020 10:04
0.1815515,39.83498,47.76896,3.266835,265.052,130,12/02/2020 10:04
0.1815515,33.16318,40.60882,3.266835,311.7283,130,12/02/2020 10:04
0.1815516,30.85743,38.72678,3.266835,230.8535,131,12/02/2020 10:04
0.1815516,26.53809,33.72635,3.266835,369.6867,131,12/02/2020 10:04
0.1815516,25.34023,30.51168,3.266835,241.2395,132,12/02/2020 10:04
0.1815516,18.40571,25.11228,3.266835,54.45922,132,12/02/2020 10:04
0.1815516,16.96995,28.49326,3.266835,212.104,132,12/02/2020 10:04
0.1815516,16.4049,26.803,3.266835,219.7494,132,12/02/2020 10:04
18.3515,15.56747,0.5414333,4.679105,228.8875,132,12/02/2020 10:04
5.96E-08,14.30927,3.965714,4.679105,348.8333,133,12/02/2020 10:04
9.814882,1.66328,6.071934,7.831965,183.4479,133,12/02/2020 10:04
9.814882,-3.536339,-0.3709698,7.831965,265.7999,133,12/02/2020 10:04
1.91E-07,-7.18892,-0.791584,7.831965,75.62358,134,12/02/2020 10:04
1.91E-07,-1.415404,5.304947,7.831965,334.1655,134,12/02/2020 10:04
1.91E-07,-1.513526,11.86815,7.831965,379.3643,134,12/02/2020 10:04
1.91E-07,-3.445227,7.049279,7.831965,72.57626,134,12/02/2020 10:04
1.91E-07,-5.39458,6.631386,7.831965,209.2658,134,12/02/2020 10:04
1.91E-07,-5.883236,12.21109,7.831965,287.826,134,12/02/2020 10:04
1.91E-07,-7.342062,10.77861,7.831965,261.6775,134,12/02/2020 10:04
1.91E-07,-7.431819,12.81097,7.831965,267.7297,134,12/02/2020 10:04
1.91E-07,-3.825384,11.58936,7.831965,74.53188,134,12/02/2020 10:04
1.91E-07,2.199302,18.57435,7.831965,77.20641,134,12/02/2020 10:04
1.91E-07,-2.413828,21.39306,7.831965,278.4113,134,12/02/2020 10:04
1.91E-07,-0.7410219,20.65993,7.831965,146.199,134,12/02/2020 10:04
1.91E-07,1.260049,20.44978,7.831965,118.1265,134,12/02/2020 10:04
1.91E-07,-0.8326707,25.79415,7.831965,338.6668,134,12/02/2020 10:04
1.91E-07,2.025267,26.21419,7.831965,305.6405,134,12/02/2020 10:05
1.91E-07,0.1486171,26.75582,7.831965,252.0114,134,12/02/2020 10:05
1.91E-07,-1.359414,25.48376,7.831965,301.244,134,12/02/2020 10:05
1.91E-07,-2.54266,28.57637,7.831965,141.2618,134,12/02/2020 10:05
1.91E-07,3.153632,29.1656,7.831965,193.1832,134,12/02/2020 10:05
1.91E-07,6.358685,26.64908,7.831965,233.2629,134,12/02/2020 10:05
1.91E-07,5.056382,22.96926,7.831965,245.4805,134,12/02/2020 10:05
1.91E-07,8.376398,18.76596,7.831965,190.1186,134,12/02/2020 10:05
1.91E-07,12.0749,23.82751,7.831965,203.0357,134,12/02/2020 10:05
1.91E-07,16.33117,18.89766,7.831965,84.82271,134,12/02/2020 10:05
1.91E-07,13.51724,15.09013,7.831965,236.4584,134,12/02/2020 10:05
1.91E-07,11.12707,11.08542,7.831965,381.4925,134,12/02/2020 10:05
1.91E-07,5.389633,15.75837,7.831965,72.57544,134,12/02/2020 10:05
1.91E-07,8.099154,18.72088,7.831965,207.8241,134,12/02/2020 10:05
1.91E-07,4.528124,19.14958,7.831965,336.3459,134,12/02/2020 10:05
1.91E-07,-2.841825,24.35127,7.831965,378.1678,134,12/02/2020 10:05
1.91E-07,-6.544861,28.36204,7.831965,177.6684,134,12/02/2020 10:05
1.91E-07,-8.175235,19.65395,7.831965,230.2716,134,12/02/2020 10:05
1.91E-07,-12.07643,18.9346,7.831965,394.9707,134,12/02/2020 10:05
1.91E-07,-7.939031,14.88645,7.831965,165.3387,134,12/02/2020 10:05
1.91E-07,-6.452524,17.13649,7.831965,366.6684,134,12/02/2020 10:05
1.91E-07,-4.092087,16.02549,7.831965,223.7894,134,12/02/2020 10:05
1.91E-07,-5.426173,15.09686,7.831965,303.4783,134,12/02/2020 10:05
1.91E-07,-10.60707,13.99654,7.831965,227.6768,134,12/02/2020 10:05
1.91E-07,-2.048058,19.17284,7.831965,85.24125,134,12/02/2020 10:05
1.91E-07,1.618202,20.06566,7.831965,392.7807,134,12/02/2020 10:05
9.813082,-2.359667,30.2585,7.794519,303.6017,134,12/02/2020 10:05
1.605105,-2.318256,35.82055,3.411605,228.6297,134,12/02/2020 10:05
1.656541,-3.10897,32.90425,3.411605,352.1702,134,12/02/2020 10:05
1.656541,-3.497917,32.91591,3.411605,91.75976,134,12/02/2020 10:05
1.656541,-3.622128,36.0252,3.411605,187.2541,134,12/02/2020 10:05
1.656541,1.039664,30.82664,3.411605,169.6647,134,12/02/2020 10:05
1.656541,0.5818216,32.62134,3.411605,95.06941,134,12/02/2020 10:05
1.656541,-3.531863,32.60801,3.411605,145.4619,134,12/02/2020 10:05
1.656541,-3.979469,25.99555,3.411605,242.7389,134,12/02/2020 10:05
1.656541,-11.97405,22.25366,3.411605,255.5121,134,12/02/2020 10:05
1.656541,-9.138981,18.36268,3.411605,121.2281,134,12/02/2020 10:05
1.656541,-9.202764,13.75975,3.411605,370.7064,134,12/02/2020 10:05
1.656541,-5.737982,20.92629,3.411605,120.2264,134,12/02/2020 10:05
1.656541,-6.543345,21.83321,3.411605,265.7361,134,12/02/2020 10:05
1.656541,-9.891002,29.17123,3.411605,44.21368,134,12/02/2020 10:05
1.656541,-12.11496,22.83465,3.411605,167.3486,134,12/02/2020 10:05
1.656541,-11.82082,22.52582,3.411605,91.19058,134,12/02/2020 10:05
8.299995,-3.724991,12.45156,9.000965,336.7904,134,12/02/2020 10:05
8.299995,-3.097756,12.73823,9.000965,158.259,134,12/02/2020 10:05
0,9.829885,-3.318027,4.25409,219.0012,135,12/02/2020 10:05
0,3.13438,-3.175159,4.25409,349.4226,135,12/02/2020 10:05
0,0.2394091,0.7593021,4.25409,163.3653,135,12/02/2020 10:05
18.9937,9.320119,12.86003,4.960191,48.93019,135,12/02/2020 10:05
18.9937,15.28501,31.82176,4.960191,347.6282,135,12/02/2020 10:05
0,17.09438,35.93824,4.960191,237.5421,137,12/02/2020 10:05
0,17.7039,26.89405,4.960191,171.3263,137,12/02/2020 10:05
0,17.98358,23.09842,4.960191,285.46,137,12/02/2020 10:05
0.6756995,11.87836,22.13943,4.960191,365.822,137,12/02/2020 10:05
0.6756995,5.62625,18.19511,4.960191,193.2214,137,12/02/2020 10:05
9.58712,-0.3114435,8.489205,10.72825,281.6654,137,12/02/2020 10:05
9.58712,-5.605294,-5.946392,10.72825,154.7288,137,12/02/2020 10:05
9.58712,-6.302899,-18.83762,10.72825,135.5193,137,12/02/2020 10:05
9.58712,-9.898751,-21.25106,10.72825,116.5823,137,12/02/2020 10:05
9.58712,-5.875167,-23.99892,10.72825,86.14609,137,12/02/2020 10:06
9.58712,-5.219746,-25.25383,10.72825,365.1076,137,12/02/2020 10:06
9.58712,-8.179479,-24.73696,10.72825,44.52228,137,12/02/2020 10:06
9.58712,-9.195498,-26.14511,10.72825,324.9818,137,12/02/2020 10:06
9.58712,-9.758811,-27.88877,10.72825,80.30854,137,12/02/2020 10:06
9.58712,-9.508974,-28.16422,10.72825,85.21982,137,12/02/2020 10:06
9.58712,-15.25525,-28.87279,10.72825,389.8936,137,12/02/2020 10:06
9.58712,-18.9669,-28.89164,10.72825,78.90919,137,12/02/2020 10:06
9.58712,-20.00562,-29.21613,10.72825,53.30915,137,12/02/2020 10:06
9.58712,-21.59507,-28.47249,10.72825,51.04563,137,12/02/2020 10:06
9.54E-07,-14.27031,-28.35475,10.72825,78.89153,138,12/02/2020 10:06
9.54E-07,-6.558666,-22.44628,10.72825,72.88332,138,12/02/2020 10:06
9.54E-07,-1.252421,-17.50943,10.72825,382.4766,138,12/02/2020 10:06
9.784782,-3.764792,-17.57061,7.269212,299.7375,138,12/02/2020 10:06
15.87401,-22.0035,-5.639435,3.004303,67.07719,138,12/02/2020 10:06
3.718552,-16.96082,-6.704376,3.004303,174.8098,139,12/02/2020 10:06
1.462291,-13.04157,-4.25239,3.004303,123.3288,140,12/02/2020 10:06
7.97E-08,-5.297565,-3.588425,3.004303,142.1465,140,12/02/2020 10:06
0.4056749,-5.237053,5.0388,3.004303,369.3038,140,12/02/2020 10:06
0.4056749,-6.542119,4.680664,3.004303,307.5225,140,12/02/2020 10:06
0.4056749,-5.787106,5.054631,3.004303,90.48298,140,12/02/2020 10:06
0.4056749,-4.239773,6.018867,3.004303,43.74876,140,12/02/2020 10:06
0.4056749,-8.428147,11.56469,3.004303,305.9746,140,12/02/2020 10:06
0.4056749,-4.810041,17.26535,3.004303,72.752,140,12/02/2020 10:06
0.4056749,-4.654875,14.65077,3.004303,264.7515,140,12/02/2020 10:06
0.4056749,-6.048576,8.519031,3.004303,209.9033,140,12/02/2020 10:06
0.6295545,-2.511991,3.010011,3.004303,233.233,140,12/02/2020 10:06
0.7675342,-3.867332,4.716324,3.004303,372.821,140,12/02/2020 10:06
0.8920656,-10.01968,2.890398,3.004303,280.2936,140,12/02/2020 10:06
4.45E-08,-10.787,1.205509,3.004303,109.3522,142,12/02/2020 10:06
4.45E-08,-6.126168,1.935671,3.004303,334.0548,142,12/02/2020 10:06
4.45E-08,-9.456929,7.903196,3.004303,251.108,142,12/02/2020 10:06
4.45E-08,-5.406153,1.784048,3.004303,165.4395,142,12/02/2020 10:06
4.45E-08,-2.395801,6.117847,3.004303,172.8707,142,12/02/2020 10:06
4.45E-08,1.832916,10.28567,3.004303,72.37468,142,12/02/2020 10:06
4.45E-08,-3.660862,14.20089,3.004303,62.04337,142,12/02/2020 10:06
4.45E-08,-8.708293,20.2756,3.004303,322.6531,142,12/02/2020 10:06
4.45E-08,-10.64048,24.5526,3.004303,181.4936,142,12/02/2020 10:06
4.45E-08,-7.384103,15.52105,3.004303,223.6617,142,12/02/2020 10:06
4.45E-08,-13.01371,19.37467,3.004303,104.9343,142,12/02/2020 10:06
4.45E-08,-14.42405,25.86337,3.004303,392.5549,142,12/02/2020 10:06
4.45E-08,-17.92569,31.72544,3.004303,148.4211,142,12/02/2020 10:06
4.45E-08,-19.8995,29.873,3.004303,354.33,142,12/02/2020 10:06
4.45E-08,-15.82768,23.4689,3.004303,263.0706,142,12/02/2020 10:06
4.45E-08,-12.02531,18.37062,3.004303,124.8804,142,12/02/2020 10:06
4.45E-08,-3.27118,18.45794,3.004303,64.85696,142,12/02/2020 10:06
4.45E-08,3.62033,19.77751,3.004303,175.1816,142,12/02/2020 10:06
4.45E-08,1.184893,16.51321,3.004303,254.5045,142,12/02/2020 10:06
4.45E-08,-1.076699,13.90785,3.004303,182.8062,142,12/02/2020 10:06
4.45E-08,-1.850281,19.24211,3.004303,357.0151,142,12/02/2020 10:06
4.45E-08,-1.487235,21.32193,3.004303,230.1461,142,12/02/2020 10:06
4.45E-08,-1.892904,16.11751,3.004303,396.3791,142,12/02/2020 10:06
4.45E-08,4.241958,23.11073,3.004303,92.76482,142,12/02/2020 10:06
4.45E-08,2.654234,22.38473,3.004303,322.9448,142,12/02/2020 10:06
4.45E-08,0.689176,23.8531,3.004303,170.1514,142,12/02/2020 10:06
4.45E-08,3.328389,17.27275,3.004303,282.6248,142,12/02/2020 10:06
4.45E-08,-1.346759,10.24033,3.004303,137.7442,142,12/02/2020 10:06
4.45E-08,-3.842292,13.06698,3.004303,315.3576,142,12/02/2020 10:06
4.45E-08,-9.101477,14.48933,3.004303,271.4734,142,12/02/2020 10:06
9.892535,-10.79719,11.44966,10.25918,237.1761,142,12/02/2020 10:07
9.892535,-12.13382,3.881193,10.25918,385.903,142,12/02/2020 10:07
9.892535,-13.48633,0.616106,10.25918,144.3582,142,12/02/2020 10:07
0.2145027,-5.132711,2.192068,10.25918,75.94997,143,12/02/2020 10:07
18.46793,5.161558,16.07656,3.786391,388.6184,143,12/02/2020 10:07
18.46793,25.13857,32.95266,3.786391,346.5053,143,12/02/2020 10:07
1.141308,23.97382,31.09349,3.786391,283.9066,144,12/02/2020 10:07
0.6111187,27.43475,26.38396,3.786391,267.3973,144,12/02/2020 10:07
0.5373686,18.99942,22.25452,3.786391,277.6811,144,12/02/2020 10:07
0.5373686,21.00482,14.75117,3.786391,124.9172,144,12/02/2020 10:07
26.08927,10.32872,11.34546,3.296585,364,144,12/02/2020 10:07
26.08927,-6.21352,-0.1795654,3.296585,88.56972,144,12/02/2020 10:07
2.07E-06,-11.00515,-4.214806,3.296585,68.1871,146,12/02/2020 10:07
2.28E-06,-6.297326,-0.5568981,3.296585,368.2794,146,12/02/2020 10:07
2.28E-06,-10.09833,8.301414,3.296585,345.2215,146,12/02/2020 10:07
2.28E-06,-16.71906,11.85414,3.296585,391.8116,146,12/02/2020 10:07
2.28E-06,-11.39541,20.00212,3.296585,58.45351,146,12/02/2020 10:07
2.28E-06,-6.935037,17.88031,3.296585,148.0088,146,12/02/2020 10:07
2.28E-06,-12.063,18.28462,3.296585,321.729,146,12/02/2020 10:07
2.28E-06,-8.334261,22.06461,3.296585,103.2042,146,12/02/2020 10:07
